"","V1","id","uuid","oem","form_factor","os.grep","Segment","Vertical","industry","G22Row","continent","email","born_on_year","born_on_year_group","device_count","device_count_group","physical_server_count","physical_server_group","Employees","pc_count","pcs","program_1","program_2","program_3","program_4","program_5","program_6","program_7","program_8","program_9","program_10","program_11","program_12","program_13","program_14","program_15","program_16","program_17","program_18","program_19","program_20","program_21","program_22","program_23","program_24","program_25","program_26","program_27","program_28","program_29","program_30","program_31","program_32","program_33","ms_count","total_prog_count","percent_ms_prog","ms_fan"
"6390","6390",5001536,"23c326c6c61f2a888d507522eed8de5e","hp","d","windows xp","MM","IT Services","it service provider","Spain","Europe",1,2004,"2000-2004",1,"1",2,"1-4","10-49",32,"25-49",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"6391","6391",5002022,"23d9014b262c6dd7bacc3b8b489bfd1e","acer","l","windows 8","MM","it services","software","Germany","Europe",1,2011,"2010-2014",1,"1",10,"10-19","100-499",196,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6392","6392",5002296,"23c326c6c61f2a888d507522eed8de5e","hp","d","windows xp","MM","IT Services","it service provider","Spain","Europe",1,2004,"2000-2004",1,"1",2,"1-4","10-49",32,"25-49",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"6393","6393",5003090,"234a5581b125a173cf7ee7a8d069160c","hp","d","windows 7","MM","Distribution & Services","entertainment","Netherlands","Europe",1,2013,"2010-2014",2,"2",17,"10-19","100-499",135,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,10,0.4,"no"
"6394","6394",5003395,"23c0bf5e7ebc82f5bc677f15970efb89","dell","d","windows 7","PUB","Public","education","US","America_North",1,2011,"2010-2014",2,"2",5,"5-9","500-999",416,"250-499",0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.666666666666667,"yes"
"6395","6395",5003756,"23c326c6c61f2a888d507522eed8de5e","hp","d","windows xp","MM","IT Services","it service provider","Spain","Europe",1,2007,"2005-2009",1,"1",2,"1-4","10-49",32,"25-49",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"6396","6396",5004547,"23c326c6c61f2a888d507522eed8de5e","other","d","windows xp","MM","IT Services","it service provider","Spain","Europe",1,2007,"2005-2009",1,"1",2,"1-4","10-49",32,"25-49",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6397","6397",5005422,"233c3562d62a35d6018d428bc9d9a88c","lenovo","l","windows 8","PUB","public","government","Rest of WE","Europe",1,2015,"2015+",1,"1",6,"5-9","100-499",226,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,"no"
"6398","6398",5006111,"23542076855194a522325bb86110dcb5","lenovo","l","windows 7","MM","manufacturing & resources","manufacturing","US","America_North",1,2016,"2015+",1,"1",65,"50+","500-999",431,"250-499",0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,0.833333333333333,"yes"
"6399","6399",5006183,"23ae362a65255462c5ca7db1190ae8b4","hp","d","windows 7","PUB","Public","government","US","America_North",1,2012,"2010-2014",2,"2",NA,NA,"100-499",463,"250-499",0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0.4,"no"
"6400","6400",5006234,"22ea61e354b1670746e01a29383812fb","hp","d","windows 7","MM","IT Services","it service provider","UK","Europe",1,2012,"2010-2014",2,"2",4,"1-4","50-99",73,"50-249",0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,1,"yes"
"6401","6401",5006290,"23280a43431de15e6902d28ff10a5e2b","dell","l","windows 7","MM","financial services","finance","US","America_North",1,2012,"2010-2014",1,"1",4,"1-4","100-499",154,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0.4,"no"
"6402","6402",5007090,"237ebf2dd09c8a9dc1c509e8e645bbe0","gigabyte","d","windows 7","MM","manufacturing & resources","manufacturing","Rest of APAC","Asia",1,2013,"2010-2014",1,"1",6,"5-9","100-499",156,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6403","6403",5007577,"23542076855194a522325bb86110dcb5","lenovo","l","windows 10","MM","manufacturing & resources","manufacturing","US","America_North",1,2014,"2010-2014",1,"1",65,"50+","500-999",431,"250-499",0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.75,"yes"
"6404","6404",5008408,"237b4d936064d685129d44804f5870f2","dell","d","windows 7","MM","Unclassified","other","US","America_North",1,2013,"2010-2014",1,"1",2,"1-4","100-499",154,"50-249",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,7,0.571428571428571,"yes"
"6405","6405",5008954,"237b4d936064d685129d44804f5870f2","hp","d","windows xp","MM","Unclassified","other","US","America_North",1,2005,"2005-2009",1,"1",2,"1-4","100-499",154,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"6406","6406",5009563,"22e759267918bcc069b5088b577fb71a","toshiba","l","windows 7","MM","Financial Services","insurance","Rest of Latam","America_South",1,2012,"2010-2014",1,"1",7,"5-9","100-499",240,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6407","6407",5010856,"24117507c1a53cf597d04889e9351b5f","dell","l","windows 7","ENT","financial services","insurance","US","America_North",1,2016,"2015+",1,"1",40,"30-49","1000+",827,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0.75,"yes"
"6408","6408",5011370,"24137b2a356075c0735c2d100be1dc69","hp","d","windows 7","MM","Unclassified","other","Rest of Latam","America_South",1,2011,"2010-2014",1,"1",5,"5-9","100-499",109,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6409","6409",5012805,"23678ece0d5f9aafefa63762cc97d1e9","hp","d","windows 8","MM","it services","software","Switzerland","Europe",1,2012,"2010-2014",2,"2",16,"10-19","100-499",93,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"6410","6410",5013079,"248418580d71f5a9128ecc4a66a6fbdd","dell","d","windows 10","PUB","Public","education","US","America_North",1,2011,"2010-2014",1,"1",8,"5-9","100-499",205,"50-249",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"6411","6411",5014225,"22f6c070be1676bed9243f8e4c61be83","dell","d","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",1,2011,"2010-2014",1,"1",24,"20-29","1000+",1027,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"6412","6412",5014417,"23510e1ddb01ffc34c084b3ca08c7c00","other","l","windows 8","MM","Distribution & Services","retail","US","America_North",1,2014,"2010-2014",1,"1",6,"5-9","100-499",144,"50-249",0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.8,"yes"
"6413","6413",5014505,"23f9f15fe7eda186e4d65bf78f43e2c2","hp","d","windows 7","MM","Manufacturing & Resources","energy","Rest of MEA","Asia",1,2013,"2010-2014",1,"1",6,"5-9","100-499",150,"50-249",0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0.5,"no"
"6414","6414",5014839,"23a3d4de7221e2cadb296641cb2aa8aa","dell","l","windows 7","MM","Manufacturing & Resources","engineering","India","Asia",1,2014,"2010-2014",1,"1",20,"20-29","100-499",293,"250-499",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6415","6415",5015627,"2344a2a0b9251c44f5ced8b9f95c7f52","other","d","windows xp","MM","Manufacturing & Resources","engineering","US","America_North",1,2008,"2005-2009",1,"1",19,"10-19","100-499",219,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"6416","6416",5015646,"243d2f57e279a9929a03926d2d3128d3","dell","d","windows 7","MM","unclassified","other","Canada","America_North",1,2017,"2015+",1,"1",17,"10-19","500-999",410,"250-499",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6417","6417",5015681,"237603dd3027b776417f839f127458e9","other","d","windows 7","ENT","IT Services","data processing","UK","Europe",1,2006,"2005-2009",1,"1",14,"10-19","500-999",575,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"6418","6418",5015702,"22fd0e9927af92d4803990e4453027a2","hp","d","windows xp","MM","Manufacturing & Resources","marketing","US","America_North",0,2008,"2005-2009",1,"1",6,"5-9","100-499",127,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,"no"
"6419","6419",5015885,"23267198453714c9ddc7a62017aa6fc2","other","d","windows xp","MM","Distribution & Services","retail","China","Asia",1,2009,"2005-2009",1,"1",3,"1-4","100-499",235,"50-249",0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"6420","6420",5016228,"23c1d4fdcdbfb110efa5425744490ec4","hp","l","windows 7","MM","Distribution & Services","marketing","US","America_North",1,2016,"2015+",1,"1",5,"5-9","50-99",56,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,6,0.333333333333333,"no"
"6421","6421",5016608,"2401b156a9d836aeffdfe55abc08d078","other","d","windows xp","MM","manufacturing & resources","manufacturing","Rest of APAC","Asia",1,2012,"2010-2014",1,"1",9,"5-9","100-499",125,"50-249",0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"6422","6422",5017549,"23267198453714c9ddc7a62017aa6fc2","other","d","windows xp","MM","Distribution & Services","retail","China","Asia",1,2012,"2010-2014",1,"1",3,"1-4","100-499",235,"50-249",0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.75,"yes"
"6423","6423",5017648,"2332f33e4ca7da89b961a16458de3655","dell","d","windows 7","MM","IT Services","software","Rest of WE","Europe",1,2013,"2010-2014",1,"1",13,"10-19","50-99",45,"25-49",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0.4,"no"
"6424","6424",5018279,"23f73f48d902b9d3185365fbed85df54","hp","d","windows 7","PUB","public","healthcare","Rest of Latam","America_South",1,2008,"2005-2009",1,"1",23,"20-29","500-999",648,"500+",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"6425","6425",5018516,"245819c437d54dae164b596f44fd6f62","lenovo","d","windows 7","ENT","Health","healthcare","US","America_North",1,2011,"2010-2014",1,"1",NA,NA,"1000+",1294,"500+",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"6426","6426",5018550,"24cae00019fd5a7fe80ff406a1baeb77","hp","d","windows 7","SB","Manufacturing & Resources","energy","US","America_North",1,2011,"2010-2014",3,"3",9,"5-9","100-499",6,"5-24",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"6427","6427",5018655,"22e29c0c8f2a7cf615abb00dac25ddf9","lenovo","l","windows 7","PUB","Public","education","US","America_North",0,2014,"2010-2014",1,"1",9,"5-9","1000+",807,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,0.714285714285714,"yes"
"6428","6428",5019337,"2321c2e90c4262ca9e5a567d95799d3f","dell","d","windows 7","MM","Unclassified","other","Rest of APAC","Asia",1,2015,"2015+",1,"1",23,"20-29","50-99",72,"50-249",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6429","6429",5019369,"2310e4cbc9a18b6266dc7da5ac4469c9","hp","d","windows xp","MM","Distribution & Services","entertainment","US","America_North",1,2011,"2010-2014",1,"1",4,"1-4","100-499",96,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6430","6430",5020657,"23c65b0d19c9f09f5507d79506441e29","hp","d","windows 7","MM","Manufacturing & Resources","construction","Rest of APAC","Asia",1,2013,"2010-2014",1,"1",30,"30-49","500-999",397,"250-499",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,6,0.5,"no"
"6431","6431",5021003,"23243df1c58ca3d8e72060a2551d4bb5","dell","l","windows 10","MM","IT Services","it service provider","South Africa","Africa",1,2015,"2015+",1,"1",7,"5-9","100-499",83,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,"no"
"6432","6432",5023019,"23277a8503eda06280858c9eb02e96af","hp","d","windows 10","MM","Distribution & Services","marketing","UK","Europe",1,2013,"2010-2014",2,"2",NA,NA,"50-99",87,"50-249",0,0,0,0,2,0,4,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0.666666666666667,"yes"
"6433","6433",5023047,"22e543d707a79c757f167b70cff2f7d5","hp","l","windows 7","PUB","Public","government","US","America_North",1,2014,"2010-2014",1,"1",6,"5-9","100-499",69,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6434","6434",5024697,"22edfaefa2e7f909accb2ba0695dda2b","dell","d","windows 10","MM","unclassified","other","UK","Europe",1,2012,"2010-2014",1,"1",13,"10-19","100-499",253,"250-499",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"6435","6435",5025126,"24117507c1a53cf597d04889e9351b5f","dell","d","windows 10","ENT","financial services","insurance","US","America_North",1,2016,"2015+",1,"1",40,"30-49","1000+",827,"500+",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"6436","6436",5025613,"2430d7f005719c8935b1fdc8620fcb79","hp","d","windows 7","PUB","Public","education","UK","Europe",1,2008,"2005-2009",1,"1",7,"5-9","100-499",202,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6437","6437",5025655,"23c57c7fa0343c1f5df1ef72802ac082","dell","l","windows 7","MM","Manufacturing & Resources","manufacturing","Rest of CEE","Europe",1,2013,"2010-2014",1,"1",8,"5-9","100-499",90,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,"yes"
"6438","6438",5026814,"23c65b0d19c9f09f5507d79506441e29","hp","d","windows 7","MM","Manufacturing & Resources","construction","Rest of APAC","Asia",1,2014,"2010-2014",1,"1",30,"30-49","500-999",397,"250-499",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6439","6439",5027248,"24245558c4815318a018dbf49073cd03","hp","l","windows 7","MM","manufacturing & resources","manufacturing","US","America_North",1,2015,"2015+",1,"1",1,"1-4","100-499",70,"50-249",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6440","6440",5027461,"22fe88542e94ccf129126dc7a2df7f80","lenovo","d","windows 7","MM","IT Services","it service provider","Switzerland","Europe",1,2012,"2010-2014",1,"1",4,"1-4","50-99",50,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6441","6441",5028220,"23c0bf5e7ebc82f5bc677f15970efb89","dell","d","windows 8","PUB","Public","education","US","America_North",1,2013,"2010-2014",1,"1",5,"5-9","500-999",416,"250-499",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6442","6442",5028605,"2430d7f005719c8935b1fdc8620fcb79","toshiba","l","windows xp","PUB","Public","education","UK","Europe",1,2006,"2005-2009",1,"1",7,"5-9","100-499",202,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"6443","6443",5028619,"22f6c070be1676bed9243f8e4c61be83","dell","d","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",1,2010,"2010-2014",1,"1",24,"20-29","1000+",1027,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6444","6444",5030044,"23a66448505897d8e0a53e20cc65d728","hp","d","windows 7","MM","Infrastructure","non-profit","US","America_North",1,2012,"2010-2014",1,"1",24,"20-29","100-499",138,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6445","6445",5031160,"243d2f57e279a9929a03926d2d3128d3","dell","l","windows 7","MM","unclassified","other","Canada","America_North",1,2016,"2015+",1,"1",17,"10-19","500-999",410,"250-499",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6446","6446",5031238,"22f6c070be1676bed9243f8e4c61be83","dell","l","windows 7","ENT","Manufacturing & Resources","engineering","US","America_North",1,2013,"2010-2014",1,"1",24,"20-29","1000+",1027,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"6447","6447",5032521,"22eccde94ab33d10705d0772297e8973","dell","l","windows 7","MM","Unclassified","other","US","America_North",1,2011,"2010-2014",1,"1",1,"1-4","100-499",58,"50-249",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"6448","6448",5034098,"23e40c4d3254b1f136cfb9c53e2c722e","hp","d","windows 7","MM","distribution & services","legal","UK","Europe",1,2016,"2015+",7,"4-9",12,"10-19","100-499",165,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,"yes"
"6449","6449",5034214,"236c996db50822f1bfc5fd4259162aed","dell","d","windows 7","MM","Distribution & Services","entertainment","Rest of Latam","America_South",1,2007,"2005-2009",1,"1",14,"10-19","100-499",52,"50-249",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.666666666666667,"yes"
"6450","6450",5034831,"233687286ce95062e42aa83920ed180a","dell","d","windows 7","ENT","Health","healthcare","US","America_North",1,2013,"2010-2014",4,"4-9",38,"30-49","1000+",658,"500+",0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,"yes"
"6451","6451",5036508,"22fffe04620c5c873f02c247cfeeec6b","dell","l","windows 7","MM","Distribution & Services","unknown","Rest of MEA","Asia",1,2015,"2015+",1,"1",11,"10-19","100-499",253,"250-499",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"6452","6452",5037656,"232c5a6a237ec5395504205309abb167","hp","d","windows xp","MM","Manufacturing & Resources","manufacturing","US","America_North",1,2005,"2005-2009",1,"1",11,"10-19","100-499",237,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"6453","6453",5037912,"2423e1818ebe3bae6f19a976721c693e","hp","l","windows 7","MM","manufacturing & resources","manufacturing","South Africa","Africa",1,2010,"2010-2014",1,"1",3,"1-4","50-99",57,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,"no"
"6454","6454",5037935,"235e3553bce00b5f28e6ddb91cd61a84","dell","d","windows 7","MM","Health","healthcare","US","America_North",0,2010,"2010-2014",1,"1",17,"10-19","100-499",218,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,"yes"
"6455","6455",5038357,"240540cf3caa7968cbcd256d410f22b0","hp","d","windows 7","ENT","it services","software","Rest of WE","Europe",1,2007,"2005-2009",1,"1",64,"50+","500-999",557,"500+",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0.75,"yes"
"6456","6456",5038586,"22f2e4c38e6cca1b64a52a889b2b4270","dell","d","windows 10","MM","unclassified","other","US","America_North",1,2015,"2015+",1,"1",7,"5-9","100-499",136,"50-249",0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.75,"yes"
"6457","6457",5038709,"23dc54fd12112d7a652086f42134fc77","lenovo","d","windows 7","MM","Manufacturing & Resources","manufacturing","Canada","America_North",1,2007,"2005-2009",1,"1",19,"10-19","100-499",118,"50-249",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0.6,"yes"
"6458","6458",5039962,"242ae8537f97f14dfa6e46f460fc9b1d","hp","l","windows 7","MM","Manufacturing & Resources","construction","Rest of MEA","Asia",1,2014,"2010-2014",1,"1",1,"1-4","100-499",262,"250-499",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"6459","6459",5040567,"24d1ce4a193b46623e6ae4da7b17018f","other","d","windows 8","ENT","it services","it service provider","Rest of Latam","America_South",1,2009,"2005-2009",1,"1",33,"30-49","500-999",600,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"6460","6460",5040739,"24d1ce4a193b46623e6ae4da7b17018f","other","d","windows 7","ENT","it services","it service provider","Rest of Latam","America_South",1,2011,"2010-2014",1,"1",33,"30-49","500-999",600,"500+",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,"no"
"6461","6461",5042160,"23295bda291d395ad19925ad68383ae0","dell","l","windows 7","PUB","Public","non-profit","US","America_North",1,2013,"2010-2014",1,"1",5,"5-9","10-49",16,"5-24",0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,0.833333333333333,"yes"
"6462","6462",5042315,"22e58a4b76c02845bcad6f2be5cc76a9","hp","l","windows 7","MM","manufacturing & resources","construction","Rest of WE","Europe",1,2015,"2015+",1,"1",7,"5-9","100-499",288,"250-499",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"yes"
"6463","6463",5043330,"23e09bc08142cf274a2801edb240e5e5","other","d","windows xp","MM","IT Services","it service provider","Rest of CEE","Europe",1,2007,"2005-2009",1,"1",8,"5-9","100-499",456,"250-499",0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0.8,"yes"
"6464","6464",5043335,"23a1a7d08568a220cbd9917e27111f80","dell","l","windows xp","ENT","distribution & services","retail","UK","Europe",1,2008,"2005-2009",1,"1",40,"30-49","500-999",769,"500+",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,"yes"
"6465","6465",5043714,"2390483b9f36e8d5bb6a90a5ddedb525","dell","d","windows 7","MM","distribution & services","healthcare","UK","Europe",1,2010,"2010-2014",1,"1",10,"10-19","50-99",60,"50-249",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,"no"
